Date,Returns,Unemployment Rate,Inflation Rate,Misery Index,local_price,Bullish,Neutral,Bearish
2015-05-20,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.011535206218145078,0.017250167556323914,-0.018003114777308316
2015-05-21,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.057294665759304975,0.06159806563864634,-0.05147097880606766
2015-05-22,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.057294665759304975,0.06159806563864634,-0.05147097880606766
2015-05-23,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.057294665759304975,0.06159806563864634,-0.05147097880606766
2015-05-24,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.057294665759304975,0.06159806563864634,-0.05147097880606766
2015-05-25,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.057294665759304975,0.06159806563864634,-0.05147097880606766
2015-05-26,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.057294665759304975,0.06159806563864634,-0.05147097880606766
2015-05-27,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.057294665759304975,0.06159806563864634,-0.05147097880606766
2015-05-28,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,0.07099821909495141,-0.038756248983190855,0.005587999999999926
2015-05-29,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,0.07099821909495141,-0.038756248983190855,0.005587999999999926
2015-05-30,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,0.07099821909495141,-0.038756248983190855,0.005587999999999926
2015-05-31,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,0.07099821909495141,-0.038756248983190855,0.005587999999999926
2015-06-01,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,0.07099821909495141,-0.038756248983190855,0.005587999999999926
2015-06-02,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,0.07099821909495141,-0.038756248983190855,0.005587999999999926
2015-06-03,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,0.07099821909495141,-0.038756248983190855,0.005587999999999926
2015-06-04,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,0.012517637647720958,0.0035751224965263617,-0.020254816087701855
2015-06-05,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,0.012517637647720958,0.0035751224965263617,-0.020254816087701855
2015-06-06,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,0.012517637647720958,0.0035751224965263617,-0.020254816087701855
2015-06-07,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,0.012517637647720958,0.0035751224965263617,-0.020254816087701855
2015-06-08,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,0.012517637647720958,0.0035751224965263617,-0.020254816087701855
2015-06-09,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,0.012517637647720958,0.0035751224965263617,-0.020254816087701855
2015-06-10,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,0.012517637647720958,0.0035751224965263617,-0.020254816087701855
2015-06-11,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,-0.26709680723045803,-0.013560387760880754,0.3229248289722093
2015-06-12,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,-0.26709680723045803,-0.013560387760880754,0.3229248289722093
2015-06-13,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,-0.26709680723045803,-0.013560387760880754,0.3229248289722093
2015-06-14,-1.2386819095299377,0.01851851851851838,-0.8,0.050000000000000044,-0.0010427528675703845,-0.26709680723045803,-0.013560387760880754,0.3229248289722093
