Date,EMA12_pctchg,RSI,Pct_Chg,MACD_sentiment,Upper_BB_pctchg,Lower_BB_pctchg,EMA_sentiment,Volume_sentiment,bull_target,bear_target
2010-02-09,1.1176647432244147,37.75255460038852,1.2560221349710465,1,7.876723806014699,2.7814120115587566,0,0,1,0
2010-02-10,1.1096111169423872,37.15572667015724,-0.19585812542605163,1,7.766323508688484,2.8739868107605533,0,1,1,0
2010-02-11,0.06302095113022385,42.36251329960366,1.0466265721233103,1,6.251152487563445,3.919274085859482,0,1,1,0
2010-02-12,0.12355579068617815,42.06247902545741,-0.08322976063682708,1,5.61452651685098,3.6491819721259375,0,0,1,0
2010-02-16,1.220989265823412,49.32619997253722,1.573488461529493,0,3.6223377170227167,5.06618904930043,0,1,1,0
2010-02-17,1.4337361285406178,51.32614023098805,0.4738511778599408,0,2.224986540544738,4.9456589145189715,0,1,1,0
2010-02-18,1.7122599866838162,53.76974265953415,0.5895170626568635,0,0.9634996369734669,5.082165261866627,0,1,1,0
2010-02-19,1.621292962111316,54.63320124526754,0.20737149034792957,0,0.6453589814908145,5.229181737664633,0,1,1,0
2010-02-22,1.3829757054714713,54.71202630469407,0.017999165530668826,0,0.8720902784952576,5.328938092596905,0,1,1,0
2010-02-23,0.1282713214629613,48.60558058194822,-1.2144710858585483,0,2.079836529586144,4.050170329459479,0,1,1,0
2010-02-24,0.8859754081842888,52.826022973951446,0.9197724785409811,0,1.3445274026964098,5.043958733804681,1,1,1,0
2010-02-25,0.6331542912997354,52.14464462094326,-0.13535600639954515,0,1.5739119858075024,4.927026788968506,1,0,1,0
2010-02-26,0.5887845025766945,52.451294506685464,0.06325083218792216,0,1.6795434664884428,4.968509928892511,1,1,1,0
2010-03-01,1.3782400737823652,57.27080036915231,1.0384698826648053,0,0.9625791618523807,5.9539273571501194,1,1,1,0
2010-03-02,1.3999677483198505,58.48609201842773,0.27705564419051587,0,1.0181437902277688,6.310505991992817,1,1,1,0
2010-03-03,1.2579326607000612,58.890232387490514,0.08913200199260896,0,1.176144452251491,6.496509832004836,1,1,1,0
2010-03-04,1.3204091764069186,60.298097008573606,0.3027571938122975,0,1.1973598456201497,6.907663399053032,1,1,1,0
2010-03-05,2.332408541549284,66.17523267874225,1.4293329359690299,0,0.27882191287019636,8.213262940418238,1,0,1,0
2010-03-08,1.9813304547045867,66.24173377483733,0.017502532224433764,0,0.6528650286158165,7.9158350345627415,1,1,1,0
2010-03-09,1.8138069913041965,66.90415280218524,0.1662750039275407,0,0.6854589089139069,7.4580243408769675,1,1,1,0
2010-03-10,1.9117883440328192,68.67206414774881,0.4455723748993501,0,0.5830835405240947,7.552437149536146,1,0,1,0
2010-03-11,1.9704589209762617,70.27332440153745,0.41749649686237955,0,0.4423085797005358,7.473238370328579,1,0,1,0
2010-03-12,1.669600568991414,70.30720880032453,0.008663608917158783,0,0.7223819051140392,7.087999477382299,1,0,1,0
2010-03-15,1.4312823989343226,70.4155741972219,0.02598196737808589,0,0.8594189043434657,6.568258649126102,1,1,1,0
2010-03-16,1.8882002817010775,73.58343539829195,0.7966108021103979,0,0.4926451981724207,7.247161852652602,1,0,1,0
2010-03-17,2.10058534666014,75.67634432973193,0.5927281078132118,0,0.4039354276208764,7.788104448644882,1,0,1,0
2010-03-18,1.7276557145227474,75.12185743345648,-0.05123617367681632,0,0.8835403008948015,7.629239946334843,1,0,1,0
2010-03-19,0.6740847731302204,65.89606046595476,-0.9142170936896066,0,1.9938672026599653,6.413369634081734,1,0,1,0
2010-03-22,1.023864466429461,68.31207330953085,0.5346168066408641,0,1.7125017667839673,6.736500369908232,1,0,1,0
2010-03-23,1.4636287005721575,71.20298513277741,0.7033256282488187,0,1.191224307172299,6.942944490986841,1,0,1,0
2010-03-24,0.8204093551545814,66.67280300470387,-0.4854844616640652,0,1.7714422198530673,5.960094778416532,1,0,1,0
2010-03-25,0.5549018267605583,65.19153648292668,-0.16261110746894625,0,1.9048965424442486,5.186952870601043,1,0,1,0
2010-03-26,0.41815140459759115,64.62477391659036,-0.06000831025165798,0,1.8311523361010138,4.422675126256222,1,0,1,0
2010-03-29,0.8917103680206819,67.79593417129868,0.6347554058559135,0,1.2319633455582508,4.603711297355872,1,1,1,0
2010-03-30,0.811533045047064,68.12689456866873,0.06819112790896753,0,1.1514649778397772,4.1773614282774565,1,1,1,0
2010-03-31,0.3957556494326092,64.57193963120697,-0.34071679785347975,0,1.3354245711573816,3.223388437234332,1,1,1,0
2010-04-01,0.9142013773829746,68.13499607634236,0.683763292100692,0,0.548494001102414,3.336683213339073,1,1,1,0
2010-04-05,1.4655008148521889,71.78354500493772,0.8149397789496415,0,0.011598713268196427,4.037844926105467,1,1,1,0
2010-04-06,1.4386800624624208,72.7582858662596,0.23576858728555639,0,0.014662157081934789,4.100122885507338,1,1,1,0
2010-04-07,0.7260741744978395,66.75756528662451,-0.5712368111105093,0,0.6062708037087675,3.2070929705180156,1,0,1,0
2010-04-08,0.9080996044360587,68.43909359537832,0.3463974574185569,0,0.3880666444105741,3.3579772689048952,1,0,1,0
2010-04-09,1.3259311115543106,71.38911021687377,0.6567369122990829,0,0.011737491723379524,3.9655974399623246,1,1,1,0
2010-04-12,1.255325306664664,72.0704224045156,0.15892497462293154,0,0.10145989693213897,4.0128481184685905,1,1,1,0
2010-04-13,1.1242938884055145,72.4039599241051,0.07516616743852289,0,0.22631792204022994,3.9160961588784766,1,1,0,1
2010-04-14,1.9157585649271658,76.87494978672343,1.1349416586582395,0,0.389616988779155,5.2230899949495635,1,0,0,1
2010-04-15,1.6869908471007569,77.16638967822273,0.08251379825612304,0,0.015078053947312205,5.43171533974909,1,0,0,1
2010-04-16,0.05830991781350189,61.21345949635923,-1.5912278758410836,0,1.6686026383868144,3.6474962897668544,1,0,0,1
2010-04-19,0.36828497043958425,63.11821663355792,0.3770081651651491,0,1.3508323633441126,3.750993956347912,1,0,1,0
2010-04-20,1.068013499226626,67.2194300828672,0.8930804746080767,0,0.6852678275583726,4.5277435648478175,1,1,0,1
2010-04-21,0.7470480824668952,65.61221225724307,-0.18199337881137367,0,1.0479766361391327,4.246301747597045,1,0,0,1
2010-04-22,0.8850293242576672,66.99576834087082,0.2983531990974786,0,0.9188754041935923,4.364769126123416,1,1,0,1
2010-04-23,1.3030214137986338,69.8481238657777,0.6527854383084675,0,0.49668093712766725,4.828804625153152,1,0,0,1
2010-04-26,0.777752609052755,66.27477914536449,-0.37763655996412293,0,0.9414501764609309,4.082061890737643,1,1,0,1
2010-04-27,1.3620312299879949,49.38561810239788,-2.3650557505359604,1,3.217993910178621,1.4465697129117339,1,0,0,1
2010-04-28,0.5189789579639082,53.37749399779514,0.7596167040720303,1,2.4071147481826523,1.9614077799674015,1,0,0,1
2010-04-29,0.6037681689301103,59.065717304474525,1.2397414901860637,1,1.1224449748601502,2.805317548959204,1,1,0,1
2010-04-30,0.9345991091710295,50.01052870206405,-1.6961799118030418,1,2.71861857334643,0.8875756154241761,1,0,0,1
2010-05-03,0.2955504203418745,55.50136393982028,1.2961879868466974,1,1.467490681351031,2.068012760027531,1,1,0,1
2010-05-04,1.751067320203487,45.63257603266882,-2.3514764162321344,1,3.916932587251725,0.06052570267806452,1,0,0,1
2010-05-05,1.9839813181166182,43.57900322268887,-0.5956407149740106,1,4.663071810885211,0.3362720365738234,1,0,0,1
2010-05-06,4.469392357778367,34.38837383369804,-3.3213467416143727,1,8.664990846042855,2.2251938901518082,0,0,0,1
2010-05-07,5.029786391640329,31.323713353577958,-1.4875157330082156,1,10.767359516203307,2.1035320581799124,0,0,0,1
2010-05-10,0.7177999426936249,46.28358391720721,4.404099794892313,1,6.817332557180225,2.5065242656582734,0,0,0,1
2010-05-11,0.847332978329704,45.56734467681401,-0.28409247645567737,1,7.048634079787779,2.536689599789395,0,1,0,1
2010-05-12,0.4560482456617415,49.66435752368124,1.398597160993198,1,5.542410216256099,4.064691027622942,0,1,0,1
2010-05-13,0.6715670067451686,46.29935895010319,-1.2430814154180458,1,6.492309764420918,2.9825520837327204,0,1,0,1
2010-05-14,2.0978936992742487,41.92200442930529,-1.8104996230688286,1,8.21190966986922,1.6441905738736768,0,1,0,1
2010-05-17,1.7369685975167581,42.08960330702386,0.05268026948397342,1,8.101364523321635,2.1554459206933307,0,1,0,1
2010-05-18,2.6130805032106488,38.97630847245843,-1.360241741004442,1,9.229943217944722,1.385833878418437,0,1,0,1
2010-05-19,2.693399216412361,37.7412870454372,-0.5693944670464135,1,9.611005404973104,1.452779502406547,0,1,0,1
2010-05-20,5.441314342112393,30.8379960935699,-3.7759494810666983,1,13.183697673708672,0.9616984767436862,0,0,0,1
